iid,gender,age,race,field,career,goal,date,income,wave
400,1,26.0,2.0,Business,Entrepreneur,5.0,4.0,,15
400,1,26.0,2.0,Business,Entrepreneur,5.0,4.0,,15
400,1,26.0,2.0,Business,Entrepreneur,5.0,4.0,,15
400,1,26.0,2.0,Business,Entrepreneur,5.0,4.0,,15
400,1,26.0,2.0,Business,Entrepreneur,5.0,4.0,,15
400,1,26.0,2.0,Business,Entrepreneur,5.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
401,1,31.0,2.0,Business,Consulting,2.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
402,1,29.0,4.0,Mathematics,Financial Mathematics-Investment Bank or Hedge Fund-Derivatives Quant Analyst,3.0,4.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
403,1,22.0,2.0,Financial Engineering,Work in an investment bank,5.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
404,1,23.0,2.0,Financial Engineering,Investment Banking,2.0,5.0,,15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
405,1,30.0,1.0,International Affairs,Diplomat / Int'l civil servant,4.0,5.0,"55,080.00",15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
406,1,27.0,4.0,Business,Finance,1.0,6.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
407,1,24.0,2.0,Film,Screenwriter,3.0,4.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
408,1,24.0,3.0,International Affairs,Diplomat/Business,2.0,7.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
409,1,23.0,2.0,biomedical engineering,research - teaching,2.0,6.0,,15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
410,1,27.0,2.0,Business,business,1.0,5.0,"55,080.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
411,1,34.0,2.0,Finance,M&A Advisory,3.0,4.0,"80,006.00",15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
412,1,27.0,2.0,business,millionaire,1.0,5.0,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
413,1,26.0,2.0,business,Real Estate,1.0,,,15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
414,1,29.0,2.0,business,business,6.0,1.0,"55,080.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
415,1,31.0,2.0,MBA,Trader,1.0,4.0,"52,318.00",15
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
416,0,25.0,3.0,Psychology,Clinical Psychologist,6.0,4.0,"62,844.00",16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
417,0,29.0,2.0,Psychology,Clinical Psychologist,1.0,5.0,,16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
418,0,25.0,4.0,Law,Lawyer,6.0,7.0,"52,586.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
419,0,28.0,2.0,Social Work,Social Work Policy,4.0,2.0,"29,236.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
420,0,22.0,2.0,Social Work,Social Worker,5.0,4.0,"31,486.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
421,0,25.0,4.0,Social Work,Social Worker,1.0,4.0,"78,704.00",16
422,1,26.0,2.0,Fundraising Management,Fundraising for Non-Profits,2.0,4.0,"31,632.00",16
422,1,26.0,2.0,Fundraising Management,Fundraising for Non-Profits,2.0,4.0,"31,632.00",16
422,1,26.0,2.0,Fundraising Management,Fundraising for Non-Profits,2.0,4.0,"31,632.00",16
422,1,26.0,2.0,Fundraising Management,Fundraising for Non-Profits,2.0,4.0,"31,632.00",16
422,1,26.0,2.0,Fundraising Management,Fundraising for Non-Profits,2.0,4.0,"31,632.00",16
422,1,26.0,2.0,Fundraising Management,Fundraising for Non-Profits,2.0,4.0,"31,632.00",16
423,1,30.0,2.0,Business,Money Management,2.0,4.0,,16
423,1,30.0,2.0,Business,Money Management,2.0,4.0,,16
423,1,30.0,2.0,Business,Money Management,2.0,4.0,,16
423,1,30.0,2.0,Business,Money Management,2.0,4.0,,16
423,1,30.0,2.0,Business,Money Management,2.0,4.0,,16
423,1,30.0,2.0,Business,Money Management,2.0,4.0,,16
424,1,24.0,4.0,Biomedical Engineering,Research,2.0,6.0,,16
424,1,24.0,4.0,Biomedical Engineering,Research,2.0,6.0,,16
424,1,24.0,4.0,Biomedical Engineering,Research,2.0,6.0,,16
424,1,24.0,4.0,Biomedical Engineering,Research,2.0,6.0,,16
424,1,24.0,4.0,Biomedical Engineering,Research,2.0,6.0,,16
424,1,24.0,4.0,Biomedical Engineering,Research,2.0,6.0,,16
425,1,28.0,2.0,Business (Finance & Marketing),General Management,2.0,4.0,"106,663.00",16
425,1,28.0,2.0,Business (Finance & Marketing),General Management,2.0,4.0,"106,663.00",16
425,1,28.0,2.0,Business (Finance & Marketing),General Management,2.0,4.0,"106,663.00",16
425,1,28.0,2.0,Business (Finance & Marketing),General Management,2.0,4.0,"106,663.00",16
425,1,28.0,2.0,Business (Finance & Marketing),General Management,2.0,4.0,"106,663.00",16
425,1,28.0,2.0,Business (Finance & Marketing),General Management,2.0,4.0,"106,663.00",16
426,1,24.0,2.0,MBA,Lobbyist,2.0,2.0,,16
426,1,24.0,2.0,MBA,Lobbyist,2.0,2.0,,16
426,1,24.0,2.0,MBA,Lobbyist,2.0,2.0,,16
426,1,24.0,2.0,MBA,Lobbyist,2.0,2.0,,16
426,1,24.0,2.0,MBA,Lobbyist,2.0,2.0,,16
426,1,24.0,2.0,MBA,Lobbyist,2.0,2.0,,16
427,1,28.0,2.0,International Affairs,Energy,1.0,7.0,"84,043.00",16
427,1,28.0,2.0,International Affairs,Energy,1.0,7.0,"84,043.00",16
427,1,28.0,2.0,International Affairs,Energy,1.0,7.0,"84,043.00",16
427,1,28.0,2.0,International Affairs,Energy,1.0,7.0,"84,043.00",16
427,1,28.0,2.0,International Affairs,Energy,1.0,7.0,"84,043.00",16
427,1,28.0,2.0,International Affairs,Energy,1.0,7.0,"84,043.00",16
428,1,27.0,4.0,MBA,Management Consulting,3.0,2.0,"35,224.00",16
428,1,27.0,4.0,MBA,Management Consulting,3.0,2.0,"35,224.00",16
428,1,27.0,4.0,MBA,Management Consulting,3.0,2.0,"35,224.00",16
428,1,27.0,4.0,MBA,Management Consulting,3.0,2.0,"35,224.00",16
428,1,27.0,4.0,MBA,Management Consulting,3.0,2.0,"35,224.00",16
